0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:05:57 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:05:58 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:05 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:05 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:00:06:09 -0700] GET /carbon HTTP/1.1 302 - - Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.050
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] GET /carbon/identity/validation/js/identity-validate.js HTTP/1.1 200 2836 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] GET /carbon/admin/images/edit.gif HTTP/1.1 200 1041 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] GET /carbon/user/images/view.gif HTTP/1.1 200 596 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] GET /carbon/user/images/delete.gif HTTP/1.1 200 555 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:38 -0700] GET /carbon/userprofile/images/my-prof.gif HTTP/1.1 200 1018 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:40 -0700] GET /carbon/user/edit-user-roles.jsp?username=ZongPOC&displayName=ZongPOC HTTP/1.1 200 7087 https://localhost:9443/carbon/user/user-mgt.jsp Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.015
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:40 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&displayName=ZongPOC Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:40 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&displayName=ZongPOC Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:40 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&displayName=ZongPOC Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:41 -0700] GET /carbon/user/images/edit.gif HTTP/1.1 200 1036 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&displayName=ZongPOC Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:44 -0700] POST /carbon/user/edit-user-roles-finish-ajaxprocessor.jsp?pageNumber=0 HTTP/1.1 200 145 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&displayName=ZongPOC Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.014
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:44 -0700] GET /carbon/user/edit-user-roles.jsp?username=ZongPOC&pageNumber=0 HTTP/1.1 200 6302 https://localhost:9443/carbon/user/edit-user-roles-finish-ajaxprocessor.jsp?pageNumber=0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.349
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:44 -0700] GET /carbon/admin/jsp/registry_styles_ajaxprocessor.jsp HTTP/1.1 200 123 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&pageNumber=0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:44 -0700] GET /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 4370 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&pageNumber=0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:44 -0700] POST /carbon/admin/js/csrfPrevention.js HTTP/1.1 200 52 https://localhost:9443/carbon/user/edit-user-roles.jsp?username=ZongPOC&pageNumber=0 Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:54 -0700] POST /commonauth HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.029
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:54 -0700] GET /oauth2/authorize?sessionDataKey=04c53a98-27b1-4836-87eb-938570f70303 HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.016
127.0.0.1 - - [02/Jun/2023:04:51:54 -0700] POST /oauth2/token HTTP/1.1 200 2269 - Jakarta Commons-HttpClient/3.1 0.008
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:54 -0700] GET /publisher/services/auth/callback/login?code=fac18545-575c-30e6-9396-2e6f12d68d6a&state=%2Fapis&session_state=eb6c4ab9bfe68632c46881c927ff5242497514c5c21e2a57660a47a40b8f063d.9-r7a0qil9fytOcgyT_rlg HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.022
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:54 -0700] GET /publisher/apis HTTP/1.1 200 1068 https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/css/main.css HTTP/1.1 200 1817 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/css/draftjs.css HTTP/1.1 200 2643 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/fonts/iconfont/MaterialIcons.js HTTP/1.1 200 6703 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/conf/userThemes.js HTTP/1.1 200 946 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.001
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/conf/portalSettings.js HTTP/1.1 200 768 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/services/settings/settings.js HTTP/1.1 200 1037 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.005
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/fonts/iconfont/material-icons.css HTTP/1.1 200 970 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/dist/index.791eaaf190e69cdbf569.bundle.js HTTP/1.1 200 196538 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.069
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/locales/en.json HTTP/1.1 200 220913 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/fonts/Open_Sans/mem8YaGs126MiZpBA-UFVZ0bf8pkAg.woff2 HTTP/1.1 200 8892 https://localhost:9443/publisher/site/public/css/main.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
127.0.0.1 - - [02/Jun/2023:04:51:55 -0700] GET /oauth2/userinfo HTTP/1.1 200 17 - Jakarta Commons-HttpClient/3.1 0.006
127.0.0.1 - - [02/Jun/2023:04:51:55 -0700] POST /oauth2/introspect HTTP/1.1 200 1252 - Jakarta Commons-HttpClient/3.1 0.008
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/services/auth/introspect HTTP/1.1 200 1278 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.032
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /oidc/checksession?client_id=sDkjqOFQo4a1bfhfzMumgDi7hawa&redirect_uri=https://localhost:9443/publisher/services/auth/callback/login HTTP/1.1 200 3133 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/dist/ProtectedApps.7971e885d70b991d74fd.bundle.js HTTP/1.1 200 123487 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.041
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/dist/vendors~ProtectedApps.10ca35e6eb5e72a5c159.bundle.js HTTP/1.1 200 359501 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.131
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/dist/DeferredAPIs.19a013db8d140b85d876.bundle.js HTTP/1.1 200 32348 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/images/zong_logo.svg HTTP/1.1 200 5917 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/fonts/iconfont/MaterialIcons-Regular.woff2 HTTP/1.1 200 60840 https://localhost:9443/publisher/site/public/fonts/iconfont/material-icons.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/dist/vendors~APICreateRoutes.af1a060c415d21ca7eaa.bundle.js HTTP/1.1 200 5559 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/dist/APICreateRoutes~DeferredDetails.244151c74d1c2f1757ae.bundle.js HTTP/1.1 200 12101 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /publisher/site/public/dist/APICreateRoutes.579f85211cdf00564e90.bundle.js HTTP/1.1 200 15465 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:55 -0700] GET /api/am/publisher/v3/swagger.yaml HTTP/1.1 200 43144 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.011
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:56 -0700] GET /api/am/publisher/v3/apis?limit=10&offset=0 HTTP/1.1 200 997 https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.027
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:51:56 -0700] GET /publisher/site/public/fonts/Open_Sans/mem5YaGs126MiZpBA-UNirkOUuhpKKSTjw.woff2 HTTP/1.1 200 8916 https://localhost:9443/publisher/site/public/css/main.css Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:57:44 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:57:51 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:35 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:35 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:35 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:35 -0700] GET /publisher/services/logout HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:37 -0700] GET /oidc/logout?id_token_hint=eyJ4NXQiOiJOMkpqTWpOaU0yRXhZalJrTnpaalptWTFZVEF4Tm1GbE5qZzRPV1UxWVdRMll6YzFObVk1TlEiLCJraWQiOiJNREpsTmpJeE4yRTFPR1psT0dWbU1HUXhPVEZsTXpCbU5tRmpaalEwWTJZd09HWTBOMkkwWXpFNFl6WmpOalJoWW1SbU1tUTBPRGRpTkRoak1HRXdNQV9SUzI1NiIsImFsZyI6IlJTMjU2In0.eyJhdF9oYXNoIjoiN3VlcGRmS0V3NURaLTZQNjdxTmxMQSIsImF1ZCI6InNEa2pxT0ZRbzRhMWJmaGZ6TXVtZ0RpN2hhd2EiLCJjX2hhc2giOiJzQzlnZ0JydGFqMGROZlMyOWlaMTBBIiwic3ViIjoiWm9uZ1BPQyIsIm5iZiI6MTY4NTcwNjcxNCwiYXpwIjoic0RranFPRlFvNGExYmZoZnpNdW1nRGk3aGF3YSIsImFtciI6WyJTQU1MU1NPQXV0aGVudGljYXRvciJdLCJpc3MiOiJodHRwczpcL1wvbG9jYWxob3N0Ojk0NDNcL29hdXRoMlwvdG9rZW4iLCJleHAiOjE2ODU3MTAzMTQsImlhdCI6MTY4NTcwNjcxNCwic2lkIjoiNjlkMzI4MGYtMDllYi00NzFkLThlNjktYjliZTY4NDkzNmZmIn0.MGcmD8Wx827uCToQoPSjAxBTjxMUEm2isDwIK0RwRYrqRwlsmIEa489bXbL17z1nHx6X2frsezZz9o5vV8_kjxdnX9lRbzPMXG9iLh_U6sRKP3ex7oIZ_2eLB19ibDIR-XUCG3yCtu4Dk1bjrKIdjfAcLTd8BQzRx_EAbd6MtvZe2yoNErDWYvTrJt0VYh8K43K_BEQgYbqKpwvVVe3Cg4K0t7fb2ajQQ7vAc-EGDxIshsfkVn-zEcP4lgVNkglHZ1SJnmDixCaZ9nPQ_qO3B4xSqP0bnJzjxLbXvH5GzwXePG2zuXRTWBZRaPqHP_fHMDhtgQoMg-FryGqgqV7kbA&post_logout_redirect_uri=https://localhost:9443/publisher/services/auth/callback/logout HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 1.794
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:37 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:37 -0700] POST /commonauth HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.003
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:37 -0700] GET /oidc/logout?sessionDataKey=2ec6dee1-ad01-45b8-8d81-18c7d1726900 HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:37 -0700] GET /publisher/services/auth/callback/logout HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.007
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:37 -0700] GET /publisher/logout HTTP/1.1 200 1068 https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.008
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] GET /publisher/site/public/css/main.css HTTP/1.1 200 1817 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.006
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] - 400 - - - 0.000
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] GET /publisher/site/public/fonts/iconfont/material-icons.css HTTP/1.1 200 970 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.002
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] GET /publisher/site/public/css/draftjs.css HTTP/1.1 200 2643 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.024
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] GET /publisher/services/settings/settings.js HTTP/1.1 200 1037 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] GET /publisher/site/public/locales/en.json HTTP/1.1 200 220913 https://localhost:9443/publisher/logout Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.004
127.0.0.1 - - [02/Jun/2023:04:58:38 -0700] GET /api/am/publisher/v3/settings HTTP/1.1 200 1333 - Jakarta Commons-HttpClient/3.1 0.128
127.0.0.1 - - [02/Jun/2023:04:58:38 -0700] GET /api/am/service-catalog/v1/settings HTTP/1.1 200 102 - Jakarta Commons-HttpClient/3.1 0.019
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] GET /publisher/services/auth/login HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.166
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:38 -0700] GET /oauth2/authorize?response_type=code&client_id=sDkjqOFQo4a1bfhfzMumgDi7hawa&scope=apim:admin%20apim:api_create%20apim:api_definition_view%20apim:api_delete%20apim:api_generate_key%20apim:api_import_export%20apim:api_list_view%20apim:api_manage%20apim:api_mediation_policy_manage%20apim:api_product_import_export%20apim:api_publish%20apim:api_view%20apim:app_import_export%20apim:client_certificates_add%20apim:client_certificates_manage%20apim:client_certificates_update%20apim:client_certificates_view%20apim:comment_manage%20apim:comment_view%20apim:comment_write%20apim:common_operation_policy_manage%20apim:common_operation_policy_view%20apim:document_create%20apim:document_manage%20apim:ep_certificates_add%20apim:ep_certificates_manage%20apim:ep_certificates_update%20apim:ep_certificates_view%20apim:mediation_policy_create%20apim:mediation_policy_manage%20apim:mediation_policy_view%20apim:pub_alert_manage%20apim:publisher_settings%20apim:shared_scope_manage%20apim:subscription_block%20apim:subscription_manage%20apim:subscription_view%20apim:threat_protection_policy_create%20apim:threat_protection_policy_manage%20apim:tier_manage%20apim:tier_view%20openid%20apim:api_view%20service_catalog:service_view%20service_catalog:service_write&state=/apis&redirect_uri=https://localhost:9443/publisher/services/auth/callback/login HTTP/1.1 302 - https://localhost:9443/publisher/apis Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.012
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:50 -0700] POST /commonauth HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.025
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:50 -0700] GET /oauth2/authorize?sessionDataKey=66e277e9-fbeb-4ab4-9c46-30d4d4cd1c9d HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.010
127.0.0.1 - - [02/Jun/2023:04:58:51 -0700] POST /oauth2/token HTTP/1.1 200 2269 - Jakarta Commons-HttpClient/3.1 0.020
0:0:0:0:0:0:0:1 - - [02/Jun/2023:04:58:51 -0700] GET /publisher/services/auth/callback/login?code=ec9d5a47-8847-3747-92b9-ad2f4e8e2a8c&state=%2Fapis&session_state=1253e0a4152aeb9da28af542010baa9b26ea781581f4e5630dcf6a98ac107aa2.9ro5SbTrYdu-64iMkOLI_A HTTP/1.1 302 - https://localhost:9444/ Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36 0.033
